"Subject","ID","Context","Stimulus","Truth Value","RT","Category","Correct","Check","PrsntOrd","Column1",,,
124,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","F",2.362,"Control","F","",35,"",,,
124,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",3.524,"Control","V","",18,"",,,
124,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",4.723,"Control","V","",12,"",,,
125,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",5.763,"Critical1 NC","F","",22,"1NC",,,
125,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",7.14,"Critical1 NC","V","",15,"1NC",,,
125,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",5.467,"Critical1 NC","V","",4,"1NC",,,
125,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",2.498,"Critical1 NC","V","",31,"1NC",,,
125,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",4.809,"Critical1 NC","F","",36,"1NC",,,
125,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","F",3.769,"Critical1 NC","V","1",6,"4NC Mismatch",,,
125,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","V",3.873,"Critical1 NC","F","1",26,"4NC Mismatch",,,
125,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",3.371,"Critical1 NC","F","",18,"1NC",,,
125,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",3.786,"Critical2 DN","V","",38,"3DN",,,
125,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",7.426,"Critical2 DN","F","",5,"3DN",,,
125,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","V",4.306,"Critical2 DN","V","",14,"3DN",,,
125,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",5.203,"Critical2 DN","F","",29,"3DN",,,
125,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",6.075,"Critical2 DN","V","",17,"3DN",,,
125,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",4.059,"Critical2 DN","F","",35,"3DN",,,
125,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","F",4.251,"Critical2 DN","F","",10,"3DN",,,
125,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",6.624,"Critical2 DN","V","",25,"3DN",,,
125,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","F",4.881,"Critical3 NegOb","V","1",3,"",,,
125,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",2.825,"Critical3 NegOb","V","",12,"",,,
125,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","V",4.948,"Critical3 NegOb","F","1",39,"",,,
125,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",3.154,"Critical3 NegOb","F","",34,"",,,
125,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",3.891,"Critical3 NegOb","F","",21,"",,,
125,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",2.859,"Critical3 NegOb","V","",28,"",,,
125,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",4.889,"Critical3 NegOb","V","",19,"",,,
125,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",4.147,"Critical3 NegOb","F","",9,"",,,
125,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",25.15,"Critical4 NegSub","V","",1,"",,,
125,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",3.7,"Critical4 NegSub","F","",23,"",,,
125,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",4.37,"Critical4 NegSub","V","",33,"",,,
125,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",4.289,"Critical4 NegSub","V","",37,"",,,
125,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",3.898,"Critical4 NegSub","V","",7,"",,,
125,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",4.555,"Critical4 NegSub","F","",16,"",,,
125,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",3.187,"Critical4 NegSub","F","",27,"",,,
125,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",3.946,"Critical4 NegSub","F","",13,"",,,
125,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",2.748,"Control","F","",8,"",,,
125,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",3.73,"Control","V","",11,"",,,
125,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",2.77,"Control","F","",20,"",,,
125,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",3.187,"Control","F","",2,"",,,
125,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",2.234,"Control","V","",32,"",,,
125,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","V",2.138,"Control","F","1",24,"",,,
125,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",3.474,"Control","V","",30,"",,,
125,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",8.77,"Control","V","",40,"",,,
126,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",2.851,"Critical1 NC","F","",39,"1NC",,,
126,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",3.066,"Critical1 NC","V","",17,"1NC",,,
126,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",5.066,"Critical1 NC","V","",25,"1NC",,,
126,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",2.931,"Critical1 NC","V","",30,"1NC",,,
126,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",5.779,"Critical1 NC","F","",11,"1NC",,,
126,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",14.17,"Critical1 NC","V","",4,"1NC",,,
126,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","F",2.771,"Critical1 NC","F","",31,"1NC",,,
126,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",3.873,"Critical1 NC","F","",9,"1NC",,,
126,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",8.051,"Critical2 DN","V","",18,"3DN",,,
126,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",5.074,"Critical2 DN","F","",21,"3DN",,,
126,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","F",7.883,"Critical2 DN","V","1",5,"2DN Mismatch",,,
126,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",4.713,"Critical2 DN","F","",40,"3DN",,,
126,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","F",12.51,"Critical2 DN","V","1",15,"2DN Mismatch",,,
126,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",11.29,"Critical2 DN","F","",7,"3DN",,,
126,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","F",10.95,"Critical2 DN","F","",35,"3DN",,,
126,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",5.002,"Critical2 DN","V","",27,"3DN",,,
126,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",7.369,"Critical3 NegOb","V","",20,"",,,
126,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",3.612,"Critical3 NegOb","V","",34,"",,,
126,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",4.234,"Critical3 NegOb","F","",24,"",,,
126,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",2.778,"Critical3 NegOb","F","",26,"",,,
126,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",3.467,"Critical3 NegOb","F","",38,"",,,
126,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",2.075,"Critical3 NegOb","V","",13,"",,,
126,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",10.95,"Critical3 NegOb","V","",1,"",,,
126,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",1.786,"Critical3 NegOb","F","",10,"",,,
126,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",6.481,"Critical4 NegSub","V","",6,"",,,
126,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",4.196,"Critical4 NegSub","F","",12,"",,,
126,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",7.513,"Critical4 NegSub","V","",28,"",,,
126,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",10.55,"Critical4 NegSub","V","",36,"",,,
126,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",6.401,"Critical4 NegSub","V","",32,"",,,
126,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",5.523,"Critical4 NegSub","F","",2,"",,,
126,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",4.019,"Critical4 NegSub","F","",16,"",,,
126,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",6.761,"Critical4 NegSub","F","",22,"",,,
126,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",3.347,"Control","F","",19,"",,,
126,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",2.817,"Control","V","",8,"",,,
126,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",2.595,"Control","F","",37,"",,,
126,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",3.658,"Control","F","",14,"",,,
126,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",2.266,"Control","V","",3,"",,,
126,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","V",3.178,"Control","F","1",29,"",,,
126,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",3.371,"Control","V","",23,"",,,
126,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",4.185,"Control","V","",33,"",,,
127,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",7.922,"Critical1 NC","F","",16,"1NC",,,
127,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",3.098,"Critical1 NC","V","",36,"1NC",,,
127,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","F",9.586,"Critical1 NC","V","1",7,"4NC Mismatch",,,
127,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",5.917,"Critical1 NC","V","",25,"1NC",,,
127,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","V",10.59,"Critical1 NC","F","1",5,"4NC Mismatch",,,
127,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",5.914,"Critical1 NC","V","",26,"1NC",,,
127,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","F",19.89,"Critical1 NC","F","",14,"1NC",,,
127,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",10.56,"Critical1 NC","F","",34,"1NC",,,
127,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",9.49,"Critical2 DN","V","",31,"3DN",,,
127,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",7.618,"Critical2 DN","F","",30,"3DN",,,
127,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","V",12.45,"Critical2 DN","V","",4,"3DN",,,
127,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",9.664,"Critical2 DN","F","",8,"3DN",,,
127,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",7.779,"Critical2 DN","V","",11,"3DN",,,
127,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",11.44,"Critical2 DN","F","",17,"3DN",,,
127,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","V",11.12,"Critical2 DN","F","1",22,"2DN Mismatch",,,
127,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",7.467,"Critical2 DN","V","",37,"3DN",,,
127,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",8.01,"Critical3 NegOb","V","",10,"",,,
127,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",5.348,"Critical3 NegOb","V","",2,"",,,
127,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",3.125,"Critical3 NegOb","F","",24,"",,,
127,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",3.682,"Critical3 NegOb","F","",32,"",,,
127,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",11.37,"Critical3 NegOb","F","",18,"",,,
127,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",3.555,"Critical3 NegOb","V","",39,"",,,
127,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",3.306,"Critical3 NegOb","V","",27,"",,,
127,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",3.586,"Critical3 NegOb","F","",12,"",,,
127,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",5.475,"Critical4 NegSub","V","",19,"",,,
127,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",7.618,"Critical4 NegSub","F","",3,"",,,
127,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",3.866,"Critical4 NegSub","V","",13,"",,,
127,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",4.011,"Critical4 NegSub","V","",9,"",,,
127,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",4.632,"Critical4 NegSub","V","",23,"",,,
127,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",4.458,"Critical4 NegSub","F","",38,"",,,
127,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",3.851,"Critical4 NegSub","F","",29,"",,,
127,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",3.81,"Critical4 NegSub","F","",35,"",,,
127,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",2.138,"Control","F","",20,"",,,
127,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",5.85,"Control","V","",21,"",,,
127,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",15.22,"Control","F","",1,"",,,
127,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",5.068,"Control","F","",6,"",,,
127,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",2.5,"Control","V","",28,"",,,
127,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","F",3.57,"Control","F","",40,"",,,
127,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",6.883,"Control","V","",33,"",,,
127,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",4.562,"Control","V","",15,"",,,
"107r",1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",6.563,"Critical1 NC","F","",35,"1NC",,,
"107r",2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",80.04,"Critical1 NC","V","",1,"1NC",,,
"107r",3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",3.51,"Critical1 NC","V","",25,"1NC",,,
"107r",4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",5.004,"Critical1 NC","V","",29,"1NC",,,
"107r",5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",5.629,"Critical1 NC","F","",9,"1NC",,,
"107r",6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",4.066,"Critical1 NC","V","",13,"1NC",,,
"107r",7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","F",3.528,"Critical1 NC","F","",39,"1NC",,,
"107r",8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",5.754,"Critical1 NC","F","",18,"1NC",,,
"107r",9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",4.455,"Critical2 DN","V","",14,"3DN",,,
"107r",10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",3.708,"Critical2 DN","F","",28,"3DN",,,
"107r",11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","V",4.432,"Critical2 DN","V","",21,"3DN",,,
"107r",12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",10.27,"Critical2 DN","F","",40,"3DN",,,
"107r",13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",5.68,"Critical2 DN","V","",33,"3DN",,,
"107r",14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",7.672,"Critical2 DN","F","",4,"3DN",,,
"107r",15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","F",5.122,"Critical2 DN","F","",6,"3DN",,,
"107r",16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",6.277,"Critical2 DN","V","",20,"3DN",,,
"107r",17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",4.46,"Critical3 NegOb","V","",36,"",,,
"107r",18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",3.439,"Critical3 NegOb","V","",22,"",,,
"107r",19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",5.693,"Critical3 NegOb","F","",15,"",,,
"107r",20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",3.19,"Critical3 NegOb","F","",34,"",,,
"107r",21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",3.982,"Critical3 NegOb","F","",7,"",,,
"107r",22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",3.157,"Critical3 NegOb","V","",16,"",,,
"107r",23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",4.988,"Critical3 NegOb","V","",3,"",,,
"107r",24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",5.381,"Critical3 NegOb","F","",26,"",,,
"107r",25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",5.503,"Critical4 NegSub","V","",11,"",,,
"107r",26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",3.875,"Critical4 NegSub","F","",37,"",,,
"107r",27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",6.243,"Critical4 NegSub","V","",31,"",,,
"107r",28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",3.459,"Critical4 NegSub","V","",30,"",,,
"107r",29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",4.182,"Critical4 NegSub","V","",23,"",,,
"107r",30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",6.692,"Critical4 NegSub","F","",2,"",,,
"107r",31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",3.884,"Critical4 NegSub","F","",10,"",,,
"107r",32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",3.292,"Critical4 NegSub","F","",19,"",,,
"107r",33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",2.924,"Control","F","",24,"",,,
"107r",34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",3.486,"Control","V","",27,"",,,
"107r",35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",4.144,"Control","F","",5,"",,,
"107r",36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",2.802,"Control","F","",8,"",,,
"107r",37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",2.215,"Control","V","",38,"",,,
"107r",38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","V",2.746,"Control","F","1",17,"",,,
"107r",39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",5.073,"Control","V","",12,"",,,
"107r",40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",2.912,"Control","V","",32,"",,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,1120
,,,,,,,,,,,,,448
,,,,,,,,,,,,,0.037946428571429
